ID,year,CREATE DATE,ww_NUM,temp_ww,temp_Unit_type_RMA,PROCESS TYPE,RESULT,FAIL CODE,DESCRIPTION,MODEL NUMBER,SERIAL NUMBER,TARGET_YIELD,PASS_YIELD,FAIL,PASS
2960,2025,2/28/2025 9:52,21,WW21,CRG,SF1,PASS,,,0594367-004,93025085031,0.975,1,0,2
2961,2025,2/28/2025 13:49,21,WW21,CRG,SF1,PASS,,,0849263-001,93025085038,0.975,1,0,2
2962,2025,2/28/2025 13:49,21,WW21,CRG,SF1,PASS,,,0849263-001,93025085039,0.975,1,0,2
2963,2025,2/28/2025 13:55,21,WW21,CRG,SF1,PASS,,,0594367-004,93025085033,0.975,1,0,2
2964,2025,2/28/2025 14:08,21,WW21,RMA,DV2,PASS,,,0731979-002,93024405043,0.975,1,0,2
2965,2025,2/28/2025 14:38,21,WW21,CRG,SF1,PASS,,,0849263-001,93025085042,0.975,1,0,2
2966,2025,3/3/2025 13:47,22,WW22,RMA,DV2,FAIL,PSU,12V no output,0271650-000,39011205111,0.975,0,1,0
2967,2025,3/3/2025 13:48,22,WW22,RMA,DV2,FAIL,LED,Power Box All Led Dim,0271650-000,39011205111,0.975,0,1,0
2968,2025,3/3/2025 13:49,22,WW22,RMA,DV2,FAIL,LED,Interlock all led dim,0271650-000,39011205111,0.975,0,1,0
2969,2025,3/3/2025 13:50,22,WW22,RMA,DV2,FAIL,FFU,fail ffu port b 0,0271650-000,39011205111,0.975,0,1,0
2970,2025,3/3/2025 13:51,22,WW22,RMA,DV2,FAIL,2LED1,powerbox 2led1 dim,0271650-000,39011205111,0.975,0,1,0
2971,2025,3/4/2025 7:56,22,WW22,CRG,SF1,PASS,,,0849263-001,93025085040,0.975,1,0,1
2972,2025,3/4/2025 8:13,22,WW22,CRG,SF1,PASS,,,0849263-001,93025085041,0.975,1,0,1
2973,2025,3/4/2025 8:14,22,WW22,CRG,SF1,PASS,,,0849263-001,93025085045,0.975,1,0,1
2974,2025,3/4/2025 8:30,22,WW22,CRG,SF1,PASS,,,0849263-001,93025085044,0.975,1,0,1
2975,2025,3/4/2025 8:30,22,WW22,CRG,SF1,PASS,,,0849263-001,93025085046,0.975,1,0,1
2976,2025,3/4/2025 8:45,22,WW22,CRG,SF1,PASS,,,0849263-001,93025085043,0.975,1,0,1
2977,2025,3/4/2025 8:45,22,WW22,CRG,SF1,PASS,,,0849263-001,93025085048,0.975,1,0,1
2978,2025,3/4/2025 9:48,22,WW22,RMA,DV2,FAIL,Func,LP2 MOUNT D6 green not on,0825602-001,39012485101,0.975,0,1,0
2979,2025,3/4/2025 14:50,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085012,0.975,1,0,1
2980,2025,3/4/2025 17:45,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085058,0.975,1,0,1
2981,2025,3/5/2025 9:21,22,WW22,RMA,DV2,PASS,,,0844243-000,93022327004,0.975,1,0,1
2982,2025,3/5/2025 10:14,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085052,0.975,1,0,1
2983,2025,3/5/2025 11:03,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085051,0.975,1,0,1
2984,2025,3/5/2025 13:16,22,WW22,RMA,DV2,PASS,,,0849264-001,93024395012,0.975,1,0,1
2985,2025,3/5/2025 13:57,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085054,0.975,1,0,1
2986,2025,3/5/2025 14:12,22,WW22,RMA,DV2,FAIL,LED,LED DIM,0279732-001,39013085048,0.975,0,1,0
2987,2025,3/5/2025 15:05,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085053,0.975,1,0,1
2988,2025,3/5/2025 17:53,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085013,0.975,1,0,1
2989,2025,3/6/2025 10:59,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085055,0.975,1,0,1
2990,2025,3/6/2025 13:44,22,WW22,RMA,DV2,PASS,,,0849263-001,93024445097,0.975,1,0,1
2991,2025,3/7/2025 9:52,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085057,0.975,1,0,1
2992,2025,3/7/2025 15:32,22,WW22,CRG,SF1,PASS,,,0985417-000,93025085056,0.975,1,0,1
2993,2025,3/10/2025 8:04,23,WW23,CRG,SF1,PASS,,,0985417-000,93025085014,0.975,1,0,1
2994,2025,3/10/2025 13:12,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095003,0.975,1,0,1
2995,2025,3/10/2025 13:53,23,WW23,RMA,DV2,PASS,,,0524934-006,93024475050,0.975,1,0,1
2996,2025,3/10/2025 14:02,23,WW23,RMA,DV2,PASS,,,0708769-005,93023235221,0.975,1,0,1
2997,2025,3/10/2025 14:25,23,WW23,CRG,SF1,PASS,,,0849263-001,93025095039,0.975,1,0,1
2998,2025,3/10/2025 14:27,23,WW23,CRG,SF1,PASS,,,0849263-001,93025095040,0.975,1,0,1
2999,2025,3/10/2025 14:40,23,WW23,CRG,SF1,PASS,,,0849263-001,93025085047,0.975,1,0,1
3000,2025,3/10/2025 14:42,23,WW23,CRG,SF1,PASS,,,0849263-001,93025095042,0.975,1,0,1
3001,2025,3/10/2025 15:24,23,WW23,CRG,SF1,PASS,,,0849263-001,93025095041,0.975,1,0,1
3002,2025,3/10/2025 18:32,23,WW23,RMA,DV2,PASS,,,0333057-002,93021495557,0.975,1,0,1
3003,2025,3/10/2025 18:36,23,WW23,RMA,DV2,PASS,,,0333057-002,93022275368,0.975,1,0,1
3004,2025,3/11/2025 9:18,23,WW23,RMA,SF1,PASS,,,0825602-001,93013245131,0.975,1,0,1
3005,2025,3/11/2025 9:34,23,WW23,CRG,SF3,PASS,,,0825602-000,39011275059,0.975,1,0,1
3006,2025,3/11/2025 13:28,23,WW23,RMA,SF1,PASS,,,0825602-001,39012485101,0.975,1,0,1
3007,2025,3/11/2025 13:28,23,WW23,RMA,SF2,PASS,,,0825602-001,39012485101,0.975,1,0,1
3008,2025,3/11/2025 14:11,23,WW23,CRG,SF1,PASS,,,0825602-001,37018195384,0.975,1,0,1
3009,2025,3/11/2025 14:11,23,WW23,CRG,SF2,PASS,,,0825602-001,37018195384,0.975,1,0,1
3010,2025,3/11/2025 18:24,23,WW23,CRG,SF1,PASS,,,0825602-000,39010385163,0.975,1,0,1
3011,2025,3/11/2025 18:24,23,WW23,CRG,SF2,PASS,,,0825602-000,39010385163,0.975,1,0,1
3012,2025,3/11/2025 18:30,23,WW23,CRG,SF3,PASS,,,0825602-000,39010385163,0.975,1,0,1
3013,2025,3/12/2025 8:47,23,WW23,CRG,SF3,PASS,,,0825602-001,37018195384,0.975,1,0,1
3014,2025,3/12/2025 8:47,23,WW23,RMA,SF3,PASS,,,0825602-001,39012485101,0.975,1,0,1
3015,2025,3/12/2025 10:17,23,WW23,RMA,DV2,PASS,,,0849264-001,93024255012,0.975,1,0,1
3016,2025,3/12/2025 10:51,23,WW23,RMA,DV2,PASS,,,0825602-000,39011255142,0.975,1,0,1
3017,2025,3/12/2025 14:08,23,WW23,CRG,SF1,PASS,,,0965249-000,93025105000,0.975,1,0,1
3018,2025,3/12/2025 14:19,23,WW23,RMA,SF1,PASS,,,0825602-000,39011255142,0.975,1,0,1
3019,2025,3/12/2025 14:26,23,WW23,RMA,SF2,PASS,,,0825602-000,39011255142,0.975,1,0,1
3020,2025,3/12/2025 14:32,23,WW23,RMA,SF3,PASS,,,0825602-000,39011255142,0.975,1,0,1
3021,2025,3/12/2025 15:06,23,WW23,RMA,SF1,PASS,,,0825602-000,39011275070,0.975,1,0,1
3022,2025,3/12/2025 15:10,23,WW23,RMA,SF2,PASS,,,0825602-000,39011275070,0.975,1,0,1
3023,2025,3/12/2025 15:14,23,WW23,RMA,SF3,PASS,,,0825602-000,39011275070,0.975,1,0,1
3024,2025,3/12/2025 18:37,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095004,0.975,1,0,1
3025,2025,3/12/2025 18:37,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095000,0.975,1,0,1
3026,2025,3/12/2025 18:37,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095005,0.975,1,0,1
3027,2025,3/12/2025 18:38,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095001,0.975,1,0,1
3028,2025,3/13/2025 9:43,23,WW23,CRG,SF1,PASS,,,0849263-001,93025105108,0.975,1,0,1
3029,2025,3/13/2025 9:43,23,WW23,CRG,SF1,PASS,,,0849263-001,93025105109,0.975,1,0,1
3030,2025,3/13/2025 11:12,23,WW23,RMA,SF1,PASS,,,0825602-000,39011205111,0.975,1,0,1
3031,2025,3/13/2025 11:13,23,WW23,RMA,SF2,PASS,,,0825602-000,39011205111,0.975,1,0,1
3032,2025,3/13/2025 15:29,23,WW23,RMA,SF1,PASS,,,0326594-005,93021125561,0.975,1,0,1
3033,2025,3/13/2025 17:34,23,WW23,RMA,DV2,FAIL,PSV,SW Transportor damage_LED DIM,0844243-000,39015095035,0.975,0,1,0
3034,2025,3/13/2025 18:44,23,WW23,RMA,SF3,PASS,,,0825602-000,39011205111,0.975,1,0,1
3035,2025,3/14/2025 8:41,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095008,0.975,1,0,1
3036,2025,3/14/2025 9:42,23,WW23,RMA,SF1,PASS,,,0279732-001,39013085048,0.975,1,0,1
3037,2025,3/14/2025 9:42,23,WW23,RMA,SF2,PASS,,,0279732-001,39013085048,0.975,1,0,1
3038,2025,3/14/2025 10:14,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095009,0.975,1,0,1
3039,2025,3/14/2025 10:56,23,WW23,RMA,SF3,PASS,,,0279732-001,39013085048,0.975,1,0,1
3040,2025,3/14/2025 11:22,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095006,0.975,1,0,1
3041,2025,3/14/2025 12:05,23,WW23,RMA,DV2,FAIL,PSU_LED,PSU no output_LED DIM,0825602-000,37020225470,0.975,0,1,0
3042,2025,3/14/2025 15:22,23,WW23,CRG,SF1,FAIL,WR_ASS,"The power cables FT1-4,FT1-3,FT1-2,FT1-1 at J3  are in the wrong position.",0985417-000,93025095012,0.975,0,1,0
3043,2025,3/14/2025 17:56,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095012,0.975,1,0,1
3044,2025,3/14/2025 18:46,23,WW23,CRG,SF1,PASS,,,0965249-000,93025115063,0.975,1,0,1
3045,2025,3/14/2025 18:46,23,WW23,CRG,SF1,PASS,,,0965249-000,93025115062,0.975,1,0,1
3046,2025,3/15/2025 8:21,23,WW23,CRG,SF1,PASS,,,0844243-000,37022065722,0.975,1,0,1
3047,2025,3/15/2025 9:29,23,WW23,RMA,SF1,PASS,,,0844243-000,37018065318,0.975,1,0,1
3048,2025,3/15/2025 10:12,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095010,0.975,1,0,1
3049,2025,3/15/2025 13:33,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095007,0.975,1,0,1
3050,2025,3/15/2025 15:04,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095013,0.975,1,0,1
3052,2025,3/15/2025 17:31,23,WW23,CRG,SF1,PASS,,,0985417-000,93025095011,0.975,1,0,1
3053,2025,3/17/2025 10:40,24,WW24,RMA,DV2,FAIL,LED,Board CEB LED DIM,0831827-002,37022205145,0.975,0,1,0
3054,2025,3/17/2025 13:25,24,WW24,RMA,SF1,PASS,,,0844243-000,39015095035,0.975,1,0,1
3055,2025,3/17/2025 15:13,24,WW24,RMA,SF1,PASS,,,0333057-002,93021495557,0.975,1,0,1
3056,2025,3/17/2025 15:31,24,WW24,CRG,SF1,PASS,,,0849263-001,93024445098,0.975,1,0,1
3057,2025,3/17/2025 17:12,24,WW24,CRG,SF1,PASS,,,0985417-000,93025095014,0.975,1,0,1
3058,2025,3/17/2025 17:36,24,WW24,RMA,SF1,PASS,,,0333057-002,93022275368,0.975,1,0,1
3059,2025,3/17/2025 18:11,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115065,0.975,1,0,1
3060,2025,3/17/2025 18:48,24,WW24,CRG,SF1,PASS,,,0985417-000,93025095015,0.975,1,0,1
3061,2025,3/18/2025 8:50,24,WW24,CRG,SF1,PASS,,,0985417-000,93025095002,0.975,1,0,1
3062,2025,3/18/2025 10:37,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115074,0.975,1,0,1
3063,2025,3/18/2025 11:03,24,WW24,RMA,DV2,FAIL,PSU,24V low power,0844243-000,93022355516,0.975,0,1,0
3064,2025,3/18/2025 13:57,24,WW24,CRG,SF1,PASS,,,0985417-000,93025105104,0.975,1,0,1
3065,2025,3/18/2025 14:24,24,WW24,CRG,SF1,PASS,,,0825602-000,37017415227,0.975,1,0,1
3066,2025,3/18/2025 14:24,24,WW24,CRG,SF2,PASS,,,0825602-000,37017415227,0.975,1,0,1
3067,2025,3/18/2025 17:33,24,WW24,CRG,SF3,PASS,,,0825602-000,37017415227,0.975,1,0,1
3068,2025,3/18/2025 18:18,24,WW24,CRG,SF1,PASS,,,0825602-000,39012095196,0.975,1,0,1
3069,2025,3/18/2025 18:20,24,WW24,CRG,SF2,PASS,,,0825602-000,39012095196,0.975,1,0,1
3070,2025,3/18/2025 18:40,24,WW24,CRG,SF1,PASS,,,0985417-000,93025105105,0.975,1,0,1
3071,2025,3/19/2025 7:57,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115161,0.975,1,0,1
3072,2025,3/19/2025 9:43,24,WW24,CRG,SF3,PASS,,,0825602-000,39012095196,0.975,1,0,1
3073,2025,3/19/2025 10:42,24,WW24,RMA,SF1,PASS,,,0825602-000,37022105456,0.975,1,0,1
3074,2025,3/19/2025 10:42,24,WW24,RMA,SF2,PASS,,,0825602-000,37022105456,0.975,1,0,1
3075,2025,3/19/2025 11:13,24,WW24,RMA,SF1,PASS,,,0849263-001,93024445097,0.975,1,0,1
3076,2025,3/19/2025 13:58,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115164,0.975,1,0,1
3077,2025,3/19/2025 14:32,24,WW24,RMA,SF3,PASS,,,0825602-000,37022105456,0.975,1,0,1
3078,2025,3/19/2025 15:10,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115067,0.975,1,0,1
3079,2025,3/19/2025 18:28,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115064,0.975,1,0,1
3080,2025,3/19/2025 18:28,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115071,0.975,1,0,1
3081,2025,3/20/2025 8:30,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115162,0.975,1,0,1
3082,2025,3/20/2025 9:01,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115075,0.975,1,0,1
3083,2025,3/20/2025 9:06,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115075,0.975,1,0,1
3084,2025,3/20/2025 9:23,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115076,0.975,1,0,1
3085,2025,3/20/2025 9:24,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115076,0.975,1,0,1
3086,2025,3/20/2025 10:26,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115069,0.975,1,0,1
3087,2025,3/20/2025 10:27,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115068,0.975,1,0,1
3088,2025,3/20/2025 11:18,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115163,0.975,1,0,1
3089,2025,3/20/2025 13:16,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115165,0.975,1,0,1
3090,2025,3/20/2025 13:44,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115070,0.975,1,0,1
3091,2025,3/20/2025 13:44,24,WW24,CRG,SF1,PASS,,,0849263-001,93025115066,0.975,1,0,1
3092,2025,3/20/2025 15:12,24,WW24,RMA,SF1,PASS,,,0849264-001,93024395012,0.975,1,0,1
3093,2025,3/20/2025 17:39,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115166,0.975,1,0,1
3094,2025,3/20/2025 18:08,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115083,0.975,1,0,1
3095,2025,3/20/2025 18:08,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115083,0.975,1,0,1
3096,2025,3/20/2025 18:26,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115077,0.975,1,0,1
3097,2025,3/20/2025 18:26,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115077,0.975,1,0,1
3098,2025,3/20/2025 18:49,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115081,0.975,1,0,1
3099,2025,3/20/2025 18:50,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115081,0.975,1,0,1
3100,2025,3/21/2025 7:40,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115082,0.975,1,0,1
3101,2025,3/21/2025 7:41,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115082,0.975,1,0,1
3102,2025,3/21/2025 8:38,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115079,0.975,1,0,1
3103,2025,3/21/2025 8:38,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115079,0.975,1,0,1
3104,2025,3/21/2025 8:56,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115084,0.975,1,0,1
3105,2025,3/21/2025 8:57,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115084,0.975,1,0,1
3106,2025,3/21/2025 8:57,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115084,0.975,1,0,1
3107,2025,3/21/2025 9:10,24,WW24,RMA,DV2,FAIL,FFU,FFU Raw Reading FAN#1and3 out of spect,0318410-003,37015165270,0.975,0,1,0
3108,2025,3/21/2025 9:18,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115084,0.975,1,0,1
3109,2025,3/21/2025 9:25,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115080,0.975,1,0,1
3110,2025,3/21/2025 9:26,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115080,0.975,1,0,1
3111,2025,3/21/2025 9:55,24,WW24,CRG,SF1,PASS,,,0333057-002,93025115078,0.975,1,0,1
3112,2025,3/21/2025 9:56,24,WW24,CRG,SF2,PASS,,,0333057-002,93025115078,0.975,1,0,1
3113,2025,3/21/2025 10:22,24,WW24,CRG,SF1,PASS,,,0689319-002,93025115105,0.975,1,0,1
3114,2025,3/21/2025 10:31,24,WW24,CRG,SF1,PASS,,,0689319-002,93025115104,0.975,1,0,1
3115,2025,3/21/2025 11:10,24,WW24,CRG,SF1,FAIL,LED,"Lead Shot N LP4 DOR, N LP1 MOUNT , LP4 MOUNT D",0326594-005,93025115116,0.975,0,1,0
3116,2025,3/21/2025 13:22,24,WW24,RMA,DV2,FAIL,FFU,"FFU - Raw Reading FAN#1,3 out of spect",0318410-003,37015165270,0.975,0,1,0
3117,2025,3/21/2025 13:31,24,WW24,CRG,SF1,PASS,,,0326594-005,93025115120,0.975,1,0,1
3118,2025,3/21/2025 13:31,24,WW24,CRG,SF1,PASS,,,0326594-005,93025115123,0.975,1,0,1
3119,2025,3/21/2025 13:31,24,WW24,CRG,SF1,PASS,,,0326594-005,93025115116,0.975,1,0,1
3120,2025,3/21/2025 14:19,24,WW24,RMA,DV2,FAIL,VDC,2J19 LED 5V not cut off,0844243-000,37017225258,0.975,0,1,0
3121,2025,3/21/2025 15:03,24,WW24,CRG,SF1,PASS,,,1167355-000,93025115167,0.975,1,0,1
3122,2025,3/21/2025 16:21,24,WW24,RMA,DV2,FAIL,LED,Board Power Box LED DIM,0844243-000,37019155029,0.975,0,1,0
3123,2025,3/22/2025 13:48,24,WW24,RMA,DV2,PASS,,,0844243-000,93021485125,0.975,1,0,1
3124,2025,3/22/2025 15:33,24,WW24,RMA,DV2,PASS,,,0749383-001,93025075044,0.975,1,0,1
3125,2025,3/24/2025 8:28,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115106,0.975,1,0,1
3126,2025,3/24/2025 8:49,25,WW25,CRG,SF1,FAIL,Func,BIT6 switch FAIL,0689319-002,93025115103,0.975,0,1,0
3127,2025,3/24/2025 8:52,25,WW25,RMA,SF1,PASS,,,0849264-001,93024255012,0.975,1,0,1
3128,2025,3/24/2025 9:26,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115103,0.975,1,0,1
3129,2025,3/24/2025 9:38,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115110,0.975,1,0,1
3130,2025,3/24/2025 9:47,25,WW25,RMA,SF1,PASS,,,0524934-006,93024475050,0.975,1,0,1
3131,2025,3/24/2025 9:54,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115109,0.975,1,0,1
3132,2025,3/24/2025 10:23,25,WW25,RMA,DV2,PASS,,,0844243-000,93024355149,0.975,1,0,1
3133,2025,3/24/2025 10:35,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115112,0.975,1,0,1
3134,2025,3/24/2025 11:01,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115107,0.975,1,0,1
3135,2025,3/24/2025 11:13,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115111,0.975,1,0,1
3136,2025,3/24/2025 13:03,25,WW25,CRG,SF1,PASS,,,0689319-002,93025115108,0.975,1,0,1
3137,2025,3/24/2025 13:36,25,WW25,CRG,SF1,PASS,,,0326594-005,93025115122,0.975,1,0,1
3138,2025,3/24/2025 13:43,25,WW25,CRG,SF1,PASS,,,0326594-005,93025115121,0.975,1,0,1
3139,2025,3/24/2025 13:51,25,WW25,CRG,SF1,PASS,,,0326594-005,93025115125,0.975,1,0,1
3140,2025,3/24/2025 14:25,25,WW25,CRG,SF1,PASS,,,0326594-005,93025115119,0.975,1,0,1
3141,2025,3/24/2025 14:39,25,WW25,CRG,SF1,PASS,,,0326594-005,93025115118,0.975,1,0,1
3142,2025,3/24/2025 15:07,25,WW25,CRG,SF1,PASS,,,0326594-005,93025115117,0.975,1,0,1
3143,2025,3/24/2025 15:20,25,WW25,CRG,SF1,PASS,,,0326594-005,93025115124,0.975,1,0,1
3144,2025,3/24/2025 17:45,25,WW25,CRG,SF1,PASS,,,0825602-000,39010105002,0.975,1,0,1
3145,2025,3/24/2025 17:46,25,WW25,CRG,SF2,PASS,,,0825602-000,39010105002,0.975,1,0,1
3146,2025,3/25/2025 8:22,25,WW25,CRG,SF3,PASS,,,0825602-000,39010105002,0.975,1,0,1
3147,2025,3/25/2025 12:53,25,WW25,RMA,DV2,FAIL,LED,LED DIM,0825602-000,37021335607,0.975,0,1,0
3148,2025,3/25/2025 15:16,25,WW25,CRG,SF1,FAIL,ACS,Main breaker Connection is failed the unit can not turn on system,0831827-002,93025115127,0.975,0,1,0
3149,2025,3/25/2025 15:35,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115126,0.975,1,0,1
3150,2025,3/25/2025 15:36,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115128,0.975,1,0,1
3151,2025,3/25/2025 17:58,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115127,0.975,1,0,1
3152,2025,3/25/2025 18:21,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115131,0.975,1,0,1
3153,2025,3/25/2025 18:22,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115129,0.975,1,0,1
3154,2025,3/26/2025 7:34,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115088,0.975,1,0,1
3155,2025,3/26/2025 7:34,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115088,0.975,1,0,1
3156,2025,3/26/2025 8:12,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115092,0.975,1,0,1
3157,2025,3/26/2025 8:13,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115092,0.975,1,0,1
3158,2025,3/26/2025 8:21,25,WW25,RMA,DV2,FAIL,Wire,Wire 701 loose/damaged,0708769-005,93024065022,0.975,0,1,0
3159,2025,3/26/2025 8:31,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115090,0.975,1,0,1
3160,2025,3/26/2025 8:32,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115090,0.975,1,0,1
3161,2025,3/26/2025 8:50,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115091,0.975,1,0,1
3162,2025,3/26/2025 8:52,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115091,0.975,1,0,1
3163,2025,3/26/2025 9:18,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115087,0.975,1,0,1
3164,2025,3/26/2025 9:19,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115087,0.975,1,0,1
3165,2025,3/26/2025 9:55,25,WW25,CRG,SF1,FAIL,WR_ASS,Plug the wires in and switch 89-99 to 68-99.,0831827-002,93025115135,0.975,0,1,0
3166,2025,3/26/2025 10:14,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115089,0.975,1,0,1
3167,2025,3/26/2025 10:14,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115089,0.975,1,0,1
3168,2025,3/26/2025 10:38,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115085,0.975,1,0,1
3169,2025,3/26/2025 10:38,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115085,0.975,1,0,1
3170,2025,3/26/2025 11:01,25,WW25,CRG,SF1,PASS,,,0749383-001,93025115086,0.975,1,0,1
3171,2025,3/26/2025 11:02,25,WW25,CRG,SF2,PASS,,,0749383-001,93025115086,0.975,1,0,1
3172,2025,3/26/2025 11:03,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115130,0.975,1,0,1
3173,2025,3/26/2025 11:03,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115133,0.975,1,0,1
3174,2025,3/26/2025 11:03,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115134,0.975,1,0,1
3175,2025,3/26/2025 11:04,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115135,0.975,1,0,1
3176,2025,3/26/2025 18:14,25,WW25,CRG,SF1,PASS,,,0831827-002,93025115132,0.975,1,0,1
3177,2025,3/27/2025 10:14,25,WW25,CRG,SF1,PASS,,,0333057-003,93025115156,0.975,1,0,1
3178,2025,3/27/2025 10:19,25,WW25,RMA,DV2,FAIL,PLC,PLC Box error,0787416-001,93022383334,0.975,0,1,0
3179,2025,3/27/2025 10:36,25,WW25,CRG,SF2,PASS,,,0333057-003,93025115156,0.975,1,0,1
3180,2025,3/27/2025 14:04,25,WW25,RMA,DV2,PASS,,,0849263-001,93024485113,0.975,1,0,1
3181,2025,3/31/2025 7:45,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115138,0.975,1,0,1
3182,2025,3/31/2025 7:45,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115139,0.975,1,0,1
3183,2025,3/31/2025 7:46,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115137,0.975,1,0,1
3184,2025,3/31/2025 9:46,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115142,0.975,1,0,1
3185,2025,3/31/2025 9:51,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115148,0.975,1,0,1
3186,2025,3/31/2025 9:54,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115140,0.975,1,0,1
3187,2025,3/31/2025 11:15,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115136,0.975,1,0,1
3188,2025,3/31/2025 11:17,26,WW26,CRG,SF1,PASS,,,0731979-002,93025115143,0.975,1,0,1
3189,2025,3/31/2025 13:42,26,WW26,CRG,SF1,PASS,,,0333057-003,93025115157,0.975,1,0,1
3190,2025,3/31/2025 13:42,26,WW26,CRG,SF2,PASS,,,0333057-003,93025115157,0.975,1,0,1
3191,2025,3/31/2025 13:43,26,WW26,CRG,SF1,PASS,,,0333057-003,93025115160,0.975,1,0,1
3192,2025,3/31/2025 13:43,26,WW26,CRG,SF2,PASS,,,0333057-003,93025115160,0.975,1,0,1
