ID,SERIAL NUMBER,MODEL NUMBER,WORK ORDER,FAIL CODE,DESCRIPTION,ROOT COUSE,SOLUTION,PROCESS TYPE,UNIT LOCATION,DEBUG BY,CREATE DATE,RESULT,CURRENT STATUS,CREATE BY,temp_running,temp_sn_1st_RMA,temp_Unit_type_RMA,temp_sn_by_source,month,year,h_month,temp_ww,temp_ww_num,TARGET_YIELD,PASS,FAIL
3098,93025115081,0333057-002,19720947,,,,,SF1,WIP,,3/20/2025 18:49,PASS,WIP,277703,,,CRG,93025115081-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3099,93025115081,0333057-002,19720947,,,,,SF2,WIP,,3/20/2025 18:50,PASS,WIP,277703,,,CRG,93025115081-SF2-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3100,93025115082,0333057-002,19720947,,,,,SF1,WIP,,3/21/2025 7:40,PASS,WIP,277703,,,CRG,93025115082-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3101,93025115082,0333057-002,19720947,,,,,SF2,WIP,,3/21/2025 7:41,PASS,WIP,277703,,,CRG,93025115082-SF2-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3102,93025115079,0333057-002,19720947,,,,,SF1,WIP,,3/21/2025 8:38,PASS,WIP,277703,,,CRG,93025115079-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3103,93025115079,0333057-002,19720947,,,,,SF2,WIP,,3/21/2025 8:38,PASS,WIP,277703,,,CRG,93025115079-SF2-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3104,93025115084,0333057-002,19720947,,,,,SF1,WIP,,3/21/2025 8:56,PASS,WIP,277703,,,CRG,93025115084-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3105,93025115084,0333057-002,19720947,,,,,SF1,WIP,,3/21/2025 8:57,PASS,WIP,277703,,,CRG,93025115084-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3106,93025115084,0333057-002,19720947,,,,,SF2,WIP,,3/21/2025 8:57,PASS,WIP,277703,,,CRG,93025115084-SF2-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3107,37015165270,0318410-003,4432797,FFU,FFU Raw Reading FAN#1and3 out of spect,,,DV2,None,,3/21/2025 9:10,FAIL,REVIEW,288721,,37015165270,RMA,37015165270-DV2-RMA-FAIL,Mar,2025,Mar-2025,WW24,24,0.975,0,1
3108,93025115084,0333057-002,19720947,,,,,SF2,WIP,,3/21/2025 9:18,PASS,WIP,277703,,,CRG,93025115084-SF2-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3109,93025115080,0333057-002,19720947,,,,,SF1,WIP,,3/21/2025 9:25,PASS,WIP,277703,,,CRG,93025115080-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3110,93025115080,0333057-002,19720947,,,,,SF2,WIP,,3/21/2025 9:26,PASS,WIP,277703,,,CRG,93025115080-SF2-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3111,93025115078,0333057-002,19720947,,,,,SF1,WIP,,3/21/2025 9:55,PASS,WIP,277703,,,CRG,93025115078-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3112,93025115078,0333057-002,19720947,,,,,SF2,WIP,,3/21/2025 9:56,PASS,WIP,277703,,,CRG,93025115078-SF2-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3113,93025115105,0689319-002,19720979,,,,,SF1,WIP,,3/21/2025 10:22,PASS,WIP,277703,,,CRG,93025115105-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3114,93025115104,0689319-002,19720979,,,,,SF1,WIP,,3/21/2025 10:31,PASS,WIP,277703,,,CRG,93025115104-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3115,93025115116,0326594-005,20526454,LED,"Lead Shot N LP4 DOR, N LP1 MOUNT , LP4 MOUNT D",,,SF1,WIP,,3/21/2025 11:10,FAIL,REVIEW,277703,,,CRG,93025115116-SF1-CRG-FAIL,Mar,2025,Mar-2025,WW24,24,0.975,0,1
3116,37015165270,0318410-003,4432797,FFU,"FFU - Raw Reading FAN#1,3 out of spect",,,DV2,None,,3/21/2025 13:22,FAIL,REVIEW,288721,,37015165270,RMA,37015165270-DV2-RMA-FAIL,Mar,2025,Mar-2025,WW24,24,0.975,0,1
3117,93025115120,0326594-005,20526454,,,,,SF1,WIP,,3/21/2025 13:31,PASS,WIP,291263,,,CRG,93025115120-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3118,93025115123,0326594-005,20526454,,,,,SF1,WIP,,3/21/2025 13:31,PASS,WIP,291263,,,CRG,93025115123-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3119,93025115116,0326594-005,20526454,,,,,SF1,WIP,,3/21/2025 13:31,PASS,WIP,291263,,,CRG,93025115116-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3120,37017225258,0844243-000,20516749,VDC,2J19 LED 5V not cut off,,,DV2,WIP,,3/21/2025 14:19,FAIL,REVIEW,288721,,37017225258,RMA,37017225258-DV2-RMA-FAIL,Mar,2025,Mar-2025,WW24,24,0.975,0,1
3121,93025115167,1167355-000,20506930,,,,,SF1,WIP,,3/21/2025 15:03,PASS,WIP,291263,,,CRG,93025115167-SF1-CRG-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3122,37019155029,0844243-000,20520599,LED,Board Power Box LED DIM,,,DV2,WIP,,3/21/2025 16:21,FAIL,REVIEW,288721,,37019155029,RMA,37019155029-DV2-RMA-FAIL,Mar,2025,Mar-2025,WW24,24,0.975,0,1
3123,93021485125,0844243-000,20516746,,,,,DV2,WIP,,3/22/2025 13:48,PASS,WIP,288721,,93021485125,RMA,93021485125-DV2-RMA-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3124,93025075044,0749383-001,20516750,,,,,DV2,WIP,,3/22/2025 15:33,PASS,WIP,288721,,93025075044,RMA,93025075044-DV2-RMA-PASS,Mar,2025,Mar-2025,WW24,24,0.975,1,0
3125,93025115106,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 8:28,PASS,WIP,277703,,,CRG,93025115106-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3126,93025115103,0689319-002,19720979,Func,BIT6 switch FAIL,,,SF1,WIP,,3/24/2025 8:49,FAIL,REVIEW,277703,,,CRG,93025115103-SF1-CRG-FAIL,Mar,2025,Mar-2025,WW25,25,0.975,0,1
3127,93024255012,0849264-001,20464754,,,,,SF1,WIP,,3/24/2025 8:52,PASS,WIP,291263,,,RMA,93024255012-SF1-RMA-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3128,93025115103,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 9:26,PASS,WIP,277703,,,CRG,93025115103-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3129,93025115110,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 9:38,PASS,WIP,277703,,,CRG,93025115110-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3130,93024475050,0524934-006,20239141,,,,,SF1,WIP,,3/24/2025 9:47,PASS,WIP,291263,,,RMA,93024475050-SF1-RMA-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3131,93025115109,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 9:54,PASS,WIP,277703,,,CRG,93025115109-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3132,93024355149,0844243-000,20516738,,,,,DV2,WIP,,3/24/2025 10:23,PASS,WIP,288721,,93024355149,RMA,93024355149-DV2-RMA-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3133,93025115112,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 10:35,PASS,WIP,277703,,,CRG,93025115112-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3134,93025115107,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 11:01,PASS,WIP,277703,,,CRG,93025115107-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3135,93025115111,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 11:13,PASS,WIP,277703,,,CRG,93025115111-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3136,93025115108,0689319-002,19720979,,,,,SF1,WIP,,3/24/2025 13:03,PASS,WIP,277703,,,CRG,93025115108-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3137,93025115122,0326594-005,20526454,,,,,SF1,WIP,,3/24/2025 13:36,PASS,WIP,277703,,,CRG,93025115122-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3138,93025115121,0326594-005,20526454,,,,,SF1,WIP,,3/24/2025 13:43,PASS,WIP,277703,,,CRG,93025115121-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3139,93025115125,0326594-005,20526454,,,,,SF1,WIP,,3/24/2025 13:51,PASS,WIP,277703,,,CRG,93025115125-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3140,93025115119,0326594-005,20526454,,,,,SF1,WIP,,3/24/2025 14:25,PASS,WIP,277703,,,CRG,93025115119-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3141,93025115118,0326594-005,20526454,,,,,SF1,WIP,,3/24/2025 14:39,PASS,WIP,277703,,,CRG,93025115118-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3142,93025115117,0326594-005,20526454,,,,,SF1,WIP,,3/24/2025 15:07,PASS,WIP,277703,,,CRG,93025115117-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3143,93025115124,0326594-005,20526454,,,,,SF1,WIP,,3/24/2025 15:20,PASS,WIP,277703,,,CRG,93025115124-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3144,39010105002,0825602-000,20442227,,,,,SF1,WIP,,3/24/2025 17:45,PASS,WIP,277703,,,CRG,39010105002-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3145,39010105002,0825602-000,20442227,,,,,SF2,WIP,,3/24/2025 17:46,PASS,WIP,277703,,,CRG,39010105002-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3146,39010105002,0825602-000,20442227,,,,,SF3,WIP,,3/25/2025 8:22,PASS,WIP,277703,,,CRG,39010105002-SF3-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3147,37021335607,0825602-000,20500411,LED,LED DIM,,,DV2,WIP,,3/25/2025 12:53,FAIL,REVIEW,288721,,37021335607,RMA,37021335607-DV2-RMA-FAIL,Mar,2025,Mar-2025,WW25,25,0.975,0,1
3148,93025115127,0831827-002,20526426,ACS,Main breaker Connection is failed the unit can not turn on system,,,SF1,WIP,,3/25/2025 15:16,FAIL,REVIEW,277703,,,CRG,93025115127-SF1-CRG-FAIL,Mar,2025,Mar-2025,WW25,25,0.975,0,1
3149,93025115126,0831827-002,20526426,,,,,SF1,WIP,,3/25/2025 15:35,PASS,WIP,277703,,,CRG,93025115126-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3150,93025115128,0831827-002,20526426,,,,,SF1,WIP,,3/25/2025 15:36,PASS,WIP,277703,,,CRG,93025115128-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3151,93025115127,0831827-002,20526426,,,,,SF1,WIP,,3/25/2025 17:58,PASS,WIP,277703,,,CRG,93025115127-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3152,93025115131,0831827-002,20506927,,,,,SF1,WIP,,3/25/2025 18:21,PASS,WIP,277703,,,CRG,93025115131-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3153,93025115129,0831827-002,20506927,,,,,SF1,WIP,,3/25/2025 18:22,PASS,WIP,277703,,,CRG,93025115129-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3154,93025115088,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 7:34,PASS,WIP,277703,,,CRG,93025115088-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3155,93025115088,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 7:34,PASS,WIP,277703,,,CRG,93025115088-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3156,93025115092,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 8:12,PASS,WIP,277703,,,CRG,93025115092-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3157,93025115092,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 8:13,PASS,WIP,277703,,,CRG,93025115092-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3158,93024065022,0708769-005,20302047,Wire,Wire 701 loose/damaged,,,DV2,WIP,,3/26/2025 8:21,FAIL,REVIEW,288721,,93024065022,RMA,93024065022-DV2-RMA-FAIL,Mar,2025,Mar-2025,WW25,25,0.975,0,1
3159,93025115090,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 8:31,PASS,WIP,277703,,,CRG,93025115090-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3160,93025115090,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 8:32,PASS,WIP,277703,,,CRG,93025115090-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3161,93025115091,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 8:50,PASS,WIP,277703,,,CRG,93025115091-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3162,93025115091,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 8:52,PASS,WIP,277703,,,CRG,93025115091-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3163,93025115087,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 9:18,PASS,WIP,277703,,,CRG,93025115087-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3164,93025115087,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 9:19,PASS,WIP,277703,,,CRG,93025115087-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3165,93025115135,0831827-002,20506927,WR_ASS,Plug the wires in and switch 89-99 to 68-99.,,,SF1,WIP,,3/26/2025 9:55,FAIL,REVIEW,277703,,,CRG,93025115135-SF1-CRG-FAIL,Mar,2025,Mar-2025,WW25,25,0.975,0,1
3166,93025115089,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 10:14,PASS,WIP,277703,,,CRG,93025115089-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3167,93025115089,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 10:14,PASS,WIP,277703,,,CRG,93025115089-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3168,93025115085,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 10:38,PASS,WIP,277703,,,CRG,93025115085-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3169,93025115085,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 10:38,PASS,WIP,277703,,,CRG,93025115085-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3170,93025115086,0749383-001,19957802,,,,,SF1,WIP,,3/26/2025 11:01,PASS,WIP,277703,,,CRG,93025115086-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3171,93025115086,0749383-001,19957802,,,,,SF2,WIP,,3/26/2025 11:02,PASS,WIP,277703,,,CRG,93025115086-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3172,93025115130,0831827-002,20506927,,,,,SF1,WIP,,3/26/2025 11:03,PASS,WIP,291263,,,CRG,93025115130-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3173,93025115133,0831827-002,20506927,,,,,SF1,WIP,,3/26/2025 11:03,PASS,WIP,291263,,,CRG,93025115133-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3174,93025115134,0831827-002,20506927,,,,,SF1,WIP,,3/26/2025 11:03,PASS,WIP,291263,,,CRG,93025115134-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3175,93025115135,0831827-002,20506927,,,,,SF1,WIP,,3/26/2025 11:04,PASS,WIP,291263,,,CRG,93025115135-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3176,93025115132,0831827-002,20506927,,,,,SF1,WIP,,3/26/2025 18:14,PASS,WIP,277703,,,CRG,93025115132-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3177,93025115156,0333057-003,20220685,,,,,SF1,WIP,,3/27/2025 10:14,PASS,WIP,277703,,,CRG,93025115156-SF1-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3178,93022383334,0787416-001,20531324,PLC,PLC Box error,,,DV2,WIP,,3/27/2025 10:19,FAIL,REVIEW,288721,,93022383334,RMA,93022383334-DV2-RMA-FAIL,Mar,2025,Mar-2025,WW25,25,0.975,0,1
3179,93025115156,0333057-003,20220685,,,,,SF2,WIP,,3/27/2025 10:36,PASS,WIP,277703,,,CRG,93025115156-SF2-CRG-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3180,93024485113,0849263-001,20553955,,,,,DV2,WIP,,3/27/2025 14:04,PASS,WIP,Naret,,93024485113,RMA,93024485113-DV2-RMA-PASS,Mar,2025,Mar-2025,WW25,25,0.975,1,0
3181,93025115138,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 7:45,PASS,WIP,277703,,,CRG,93025115138-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3182,93025115139,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 7:45,PASS,WIP,277703,,,CRG,93025115139-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3183,93025115137,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 7:46,PASS,WIP,277703,,,CRG,93025115137-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3184,93025115142,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 9:46,PASS,WIP,277703,,,CRG,93025115142-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3185,93025115148,0731979-002,20526466,,,,,SF1,WIP,,3/31/2025 9:51,PASS,WIP,277703,,,CRG,93025115148-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3186,93025115140,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 9:54,PASS,WIP,277703,,,CRG,93025115140-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3187,93025115136,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 11:15,PASS,WIP,277703,,,CRG,93025115136-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3188,93025115143,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 11:17,PASS,WIP,277703,,,CRG,93025115143-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3189,93025115157,0333057-003,20220685,,,,,SF1,WIP,,3/31/2025 13:42,PASS,WIP,277703,,,CRG,93025115157-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3190,93025115157,0333057-003,20220685,,,,,SF2,WIP,,3/31/2025 13:42,PASS,WIP,277703,,,CRG,93025115157-SF2-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3191,93025115160,0333057-003,20220685,,,,,SF1,WIP,,3/31/2025 13:43,PASS,WIP,277703,,,CRG,93025115160-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3192,93025115160,0333057-003,20220685,,,,,SF2,WIP,,3/31/2025 13:43,PASS,WIP,277703,,,CRG,93025115160-SF2-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3193,93025115158,0333057-003,20220685,,,,,SF1,WIP,,3/31/2025 13:58,PASS,WIP,277703,,,CRG,93025115158-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3194,93025115158,0333057-003,20220685,,,,,SF2,WIP,,3/31/2025 13:59,PASS,WIP,277703,,,CRG,93025115158-SF2-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3195,93025115159,0333057-003,20220685,,,,,SF1,WIP,,3/31/2025 14:28,PASS,WIP,277703,,,CRG,93025115159-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3196,93025115159,0333057-003,20220685,,,,,SF2,WIP,,3/31/2025 14:29,PASS,WIP,277703,,,CRG,93025115159-SF2-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3197,93021485125,0844243-000,20516746,,,,,SF1,WIP,,3/31/2025 15:40,PASS,WIP,277703,,,RMA,93021485125-SF1-RMA-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3198,93024355149,0844243-000,20516738,,,,,SF1,WIP,,3/31/2025 15:41,PASS,WIP,277703,,,RMA,93024355149-SF1-RMA-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3199,93025115141,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 17:49,PASS,WIP,277703,,,CRG,93025115141-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3200,93025115149,0731979-002,20526466,,,,,SF1,WIP,,3/31/2025 17:49,PASS,WIP,277703,,,CRG,93025115149-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3201,93025115145,0731979-002,20526464,,,,,SF1,WIP,,3/31/2025 18:41,PASS,WIP,277703,,,CRG,93025115145-SF1-CRG-PASS,Mar,2025,Mar-2025,WW26,26,0.975,1,0
3202,93025135033,1167355-000,20606241,,,,,SF1,WIP,,4/1/2025 8:19,PASS,WIP,277703,,,CRG,93025135033-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3203,93025115151,0731979-002,20526466,Func,403 E84 TEST -LP2 -LP1  E84 ERROR: LP2_WRITE OR LP1_READ 0x4A,,,SF1,WIP,,4/1/2025 9:42,FAIL,REVIEW,277703,,,CRG,93025115151-SF1-CRG-FAIL,Apr,2025,Apr-2025,WW26,26,0.975,0,1
3204,93025115144,0731979-002,20526464,,,,,SF1,WIP,,4/1/2025 11:24,PASS,WIP,277703,,,CRG,93025115144-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3205,93025115154,0731979-002,20526466,,,,,SF1,WIP,,4/1/2025 13:57,PASS,WIP,277703,,,CRG,93025115154-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3206,93025115155,0731979-002,20526466,,,,,SF1,WIP,,4/1/2025 13:58,PASS,WIP,277703,,,CRG,93025115155-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3207,93025115152,0731979-002,20526466,,,,,SF1,WIP,,4/1/2025 13:59,PASS,WIP,277703,,,CRG,93025115152-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3208,93025115147,0731979-002,20526466,,,,,SF1,WIP,,4/1/2025 17:57,PASS,WIP,277703,,,CRG,93025115147-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3209,93025115146,0731979-002,20526466,,,,,SF1,WIP,,4/1/2025 17:58,PASS,WIP,277703,,,CRG,93025115146-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3210,93025115151,0731979-002,20526466,,,,,SF1,WIP,,4/1/2025 17:59,PASS,WIP,277703,,,CRG,93025115151-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3211,93025115153,0731979-002,20526466,,,,,SF1,WIP,,4/1/2025 18:00,PASS,WIP,277703,,,CRG,93025115153-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3212,93025135035,1167355-000,20506929,,,,,SF1,WIP,,4/2/2025 7:54,PASS,WIP,277703,,,CRG,93025135035-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3213,93024305020,0844243-000,20572868,,,,,DV2,WIP,,4/2/2025 8:12,PASS,WIP,Naret,,93024305020,RMA,93024305020-DV2-RMA-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3214,93025135034,1167355-000,20506929,,,,,SF1,WIP,,4/2/2025 9:28,PASS,WIP,277703,,,CRG,93025135034-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3215,93022455320,0844243-000,20550966,PSU,Unable to turn on_PSU no output,,,DV2,WIP,,4/2/2025 9:41,FAIL,REVIEW,Naret,,93022455320,RMA,93022455320-DV2-RMA-FAIL,Apr,2025,Apr-2025,WW26,26,0.975,0,1
3216,93023385013,0594367-004,20598448,PSU,PSU #3 no output,,,DV2,WIP,,4/2/2025 10:07,FAIL,REVIEW,Naret,,93023385013,RMA,93023385013-DV2-RMA-FAIL,Apr,2025,Apr-2025,WW26,26,0.975,0,1
3217,93025115095,0825602-001,19721051,,,,,SF1,WIP,,4/2/2025 13:00,PASS,WIP,277703,,,CRG,93025115095-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3218,93025115095,0825602-001,19721051,,,,,SF2,WIP,,4/2/2025 13:01,PASS,WIP,277703,,,CRG,93025115095-SF2-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3219,93025115094,0825602-001,19721051,VAC,Vacumn out of spec,,,SF1,WIP,,4/2/2025 13:15,FAIL,REVIEW,277703,,,CRG,93025115094-SF1-CRG-FAIL,Apr,2025,Apr-2025,WW26,26,0.975,0,1
3220,37020225395,0378294-010,9521661,,,,,DV2,None,,4/2/2025 13:26,PASS,WIP,Naret,,37020225395,RMA,37020225395-DV2-RMA-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3221,93025115098,0825602-001,19721051,,,,,SF1,WIP,,4/2/2025 14:26,PASS,WIP,277703,,,CRG,93025115098-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3222,93025115098,0825602-001,19721051,,,,,SF2,WIP,,4/2/2025 14:27,PASS,WIP,277703,,,CRG,93025115098-SF2-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3223,93022205145,0831827-002,20500426,,,,,SF1,WIP,,4/2/2025 15:35,PASS,WIP,277703,,,CRG,93022205145-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3224,93025115101,0825602-001,19721051,,,,,SF1,WIP,,4/2/2025 17:36,PASS,WIP,277703,,,CRG,93025115101-SF1-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
3225,93025115101,0825602-001,19721051,,,,,SF2,WIP,,4/2/2025 17:36,PASS,WIP,277703,,,CRG,93025115101-SF2-CRG-PASS,Apr,2025,Apr-2025,WW26,26,0.975,1,0
